Date,PAYEMS,PMI,MICH,ADS,USREC
9/1/2008,-0.33581,44.8,70.3,-3.1498950086603,1
10/1/2008,-0.35235,38.9,57.6,-2.5529570351925,1
11/1/2008,-0.53492,36.5,55.3,-3.5810631684813,1
12/1/2008,-0.52222,33.1,60.1,-4.1866563575344,1
1/1/2009,-0.58313,34.9,61.2,-3.8789641397251,1
2/1/2009,-0.55579,35.5,56.3,-3.2690104343015,1
3/1/2009,-0.6019,36,57.3,-2.8124090800741,1
4/1/2009,-0.52586,39.5,65.1,-2.1227402273348,1
5/1/2009,-0.25979,41.7,68.7,-1.6667270792036,1
6/1/2009,-0.35583,45.8,70.8,-1.0095362832425,1
7/1/2009,-0.25986,49.9,66,-0.25741513278011,0
8/1/2009,-0.14015,53.5,65.7,-0.18549942424487,0
9/1/2009,-0.18487,54.4,73.5,-0.29290661905155,0
10/1/2009,-0.15291,56,70.6,-0.15093669988024,0
11/1/2009,0.00923,54.4,67.4,-0.16829971850258,0
12/1/2009,-0.20705,55.3,72.5,-0.16949829689263,0
1/1/2010,0.00154,57.2,74.4,-0.077063414974682,0
2/1/2010,-0.07091,55.8,73.6,0.08066455044681,0
3/1/2010,0.13946,58.8,73.6,0.46811465838349,0
4/1/2010,0.1777,58.1,72.2,0.82860781952214,0
5/1/2010,0.41417,58.3,73.6,0.50226566346977,0
6/1/2010,-0.10645,56.4,76,-0.14083244287091,0
7/1/2010,-0.06438,56.4,67.8,-0.1797682946908,0
8/1/2010,-0.00383,58,68.9,-0.25195537599555,0
9/1/2010,-0.04985,56.3,68.2,-0.27975751434023,0
10/1/2010,0.20538,57.7,67.7,-0.20040834131139,0
11/1/2010,0.09565,57.6,71.6,-0.024577443274234,0
12/1/2010,0.05505,57.5,74.5,0.051244263442634,0
1/1/2011,0.01452,59,74.2,-0.30380983966651,0
2/1/2011,0.1619,59.3,77.5,-0.27327488031156,0
3/1/2011,0.17916,59.1,67.5,-0.095196272941566,0
4/1/2011,0.23888,58.9,69.8,-0.3638528156076,0
5/1/2011,0.07672,53.7,74.3,-0.13336545050732,0
6/1/2011,0.17903,56.6,71.5,0.087243809450527,0
7/1/2011,0.04547,52.9,63.7,-0.0089163502175158,0
8/1/2011,0.09541,53,55.8,-0.15801639157664,0
9/1/2011,0.17619,52.8,59.5,-0.02190844632212,0
10/1/2011,0.15401,51.8,60.8,0.082372440396449,0
11/1/2011,0.09953,52.1,63.7,0.1430164478462,0
12/1/2011,0.15211,53.1,69.9,0.54945998399453,0
1/1/2012,0.26602,52.8,75,0.48943068711081,0
2/1/2012,0.19643,52.4,75.3,-0.0034515329291393,0
3/1/2012,0.1796,53,76.2,-0.18062590593997,0
4/1/2012,0.06129,53.7,76.4,-0.072316160965102,0
5/1/2012,0.07469,53.2,79.3,-0.30959287122816,0
6/1/2012,0.05449,51,73.2,-0.41857739826745,0
7/1/2012,0.11336,50.6,72.3,-0.53051177978647,0
8/1/2012,0.12812,51.1,74.3,-0.50883625667099,0
9/1/2012,0.13911,52.2,78.3,-0.20267486154388,0
10/1/2012,0.11813,51.2,82.6,0.095559082233706,0
11/1/2012,0.11577,49.5,82.7,0.51429804988398,0
12/1/2012,0.1771,50.4,72.9,-0.23288039534401,0
1/1/2013,0.14131,52.3,73.8,-0.63535774268752,0
2/1/2013,0.20531,53.1,77.6,-0.14020846459593,0
3/1/2013,0.1025,51.5,78.6,-0.17747934528501,0
4/1/2013,0.14067,50,76.4,-0.1646520899565,0
5/1/2013,0.16326,50,84.5,-0.15600547609538,0
6/1/2013,0.13291,52.5,84.1,-0.40526631312293,0
7/1/2013,0.08215,54.9,85.1,-0.19579670515922,0
8/1/2013,0.17728,56.3,82.1,0.22728714868973,0
9/1/2013,0.13677,56,77.5,0.0074925623575546,0
10/1/2013,0.16432,56.6,73.2,0.056076375896416,0
11/1/2013,0.19246,57,75.1,-0.00064809081659354,0
12/1/2013,0.05024,56.5,82.5,-0.33806327522363,0
1/1/2014,0.12731,51.3,81.2,-0.2180784475841,0
2/1/2014,0.12061,54.3,81.6,0.34632159635436,0
3/1/2014,0.18427,54.4,80,0.41543703004326,0
4/1/2014,0.23528,55.3,84.1,0.25583836176228,0
5/1/2014,0.15751,55.6,81.9,0.26253280114808,0
6/1/2014,0.23508,55.7,82.5,0.28799168787526,0
7/1/2014,0.16696,56.4,81.8,0.10248521503002,0
8/1/2014,0.13509,58.1,82.5,0.1008505716937,0
9/1/2014,0.22165,56.1,84.6,0.12971624542492,0
10/1/2014,0.1804,57.9,86.9,0.18690533657909,0
11/1/2014,0.20791,57.6,88.8,0.21880504513915,0
12/1/2014,0.1911,55.1,93.6,-0.15227815011881,0
1/1/2015,0.13597,53.5,98.1,-0.4386354104504,0
2/1/2015,0.1926,52.9,95.4,-0.56337522336835,0
3/1/2015,0.0504,51.5,93,-0.46445199106307,0
4/1/2015,0.20134,51.5,95.9,-0.34764444246935,0
5/1/2015,0.23415,52.8,90.7,-0.42101551077259,0
6/1/2015,0.12287,53.5,96.1,-0.20046412624776,0
7/1/2015,0.2129,52.7,93.1,-0.12252481774712,0
8/1/2015,0.08799,51.1,91.9,-0.39074254243588,0
9/1/2015,0.109,50.2,87.2,-0.44930016494688,0
10/1/2015,0.21484,49.4,90,-0.65770588059432,0
11/1/2015,0.16608,48.4,91.3,-0.75842087560033,0
12/1/2015,0.19096,48,92.6,-0.39119248384931,0
